id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
5580328,"Superb Temple Bar, City Apartment1",12036741,Micheál,,Dublin City,53.34435,-6.27018,Entire home/apt,105,14,397,2025-05-17,3.18,20,151,4,
5624357,5 MINS train to Dublin City Centre,29104012,Micheal,,Dublin City,53.32813,-6.21572,Private room,49,1,193,2020-03-16,1.55,1,0,0,
5656305,"Studio flat, you won't be sharing any part.",29317081,John,,Dublin City,53.36374,-6.25532,Private room,87,1,840,2025-06-01,6.96,2,108,55,
5671611,Cosy Home-Sleeps 10 -City 15 mins walk/Tram 2 Mins,200189,Simon,,Dublin City,53.35561,-6.27192,Entire home/apt,724,2,302,2025-06-07,2.75,4,109,64,
5696906,Large cozy single room,6782586,Mary,,Dublin City,53.32498,-6.25387,Private room,66,3,282,2025-06-04,2.32,2,295,27,
5710121,Stunning Redbrick Period Property in an Old Residential Area,29607907,Karen,,Dublin City,53.31579,-6.27226,Entire home/apt,750,4,167,2021-09-06,1.36,1,68,0,
5746728,Stylish Georgian home in Rathmines,29808402,Cathy,,Dublin City,53.31873,-6.27304,Entire home/apt,,3,49,2024-08-26,0.40,1,0,3,
5754964,Lovely period home walk to town!,29854526,Helen,,Dublin City,53.33274,-6.28232,Private room,91,2,60,2019-07-07,0.48,1,195,0,
5771135,Restored Period Georgian Flat in D2,29939964,Sarah,,Dublin City,53.33478,-6.25262,Entire home/apt,,15,17,2018-08-15,0.14,1,0,0,
5790359,Three bedroom home near the sea,9045392,Caroo,,Fingal,53.58445,-6.12797,Entire home/apt,,2,109,2025-05-13,0.89,1,227,15,
5871701,Attractive 4 bed house near Phoenix park.,30488544,Paul,,Dublin City,53.36795,-6.30309,Entire home/apt,545,5,18,2025-04-22,0.15,1,10,4,
5887717,Trinity College & Temple Bar Apartment,483439255,Rocio,,Dublin City,53.34567201643392,-6.251355819404125,Entire home/apt,180,2,379,2025-05-30,3.06,3,79,42,
5889864,Large Comfortable Single Bedroom,22839200,Senan,,Fingal,53.36997,-6.39398,Private room,80,1,0,,,1,365,0,
5893248,Magnificient Views over Dublin Mountains - slps 2,1557844,Liam And Fiona,,Dublin City,53.35699,-6.29095,Entire home/apt,88,2,250,2025-05-27,2.03,8,115,21,
5931145,The Oscar Wilde studio for 2  - city ctr 10 min,1557844,Liam And Fiona,,Dublin City,53.35678,-6.29138,Entire home/apt,100,2,204,2025-05-20,1.66,8,175,17,
5946473,Lovely period house great location walk to city.,20775957,Linda,,Dublin City,53.37036,-6.25075,Private room,100,3,280,2025-05-29,2.28,1,285,35,
6027743,**WORK REMOTELY FROM THIS APARTMENT**GREAT LOCATION NEAR TRINITY COLLEGE  AT MERRION SQUARE,31284582,Paul,,Dublin City,53.33738,-6.24092,Entire home/apt,173,14,342,2025-06-03,2.77,81,34,28,
6070630,"Docklands, Room in shared Flat with Private Bath",5723799,Antonio,,Dublin City,53.34289,-6.23894,Private room,,2,7,2024-11-10,0.72,2,0,7,
6097160,"Cottage ,,",2937299,Mary,,Dublin City,53.35856,-6.17581,Entire home/apt,484,2,197,2025-06-07,1.61,1,250,29,
6118304,Dublin City centre-Room to Rent,6995339,Emer,,Dublin City,53.3617,-6.25024,Private room,53,3,167,2025-05-23,1.36,1,118,14,
6179782,House in Dalkey Village,32054973,Rory,,Dn Laoghaire-Rathdown,53.27897,-6.11325,Entire home/apt,,3,29,2024-07-21,0.24,2,0,2,
6181296,"The Laurels, peaceful,quiet oasis",32061719,Jonathan,,Dublin City,53.3109,-6.29004,Private room,87,1,2,2025-04-20,0.13,1,19,1,
6283612,Dublin Seaside bright One Bedroom Apartment,32663745,Jennifer,,Fingal,53.41835,-6.14369,Entire home/apt,,2,28,2025-04-16,0.34,1,0,6,
6290081,Large Luxury Penthouse in the City.,2133795,Carmel,,Dublin City,53.33687,-6.27574,Entire home/apt,,3,115,2025-04-16,0.94,1,240,11,
6294418,Charming victorian redbrick cottage,18760480,Barbara,,Dublin City,53.35435,-6.26904,Entire home/apt,209,3,329,2025-06-12,2.69,1,11,29,
6309046,Recently Renovated Victorian House,30325866,Marcus,,Dublin City,53.33593,-6.22864,Entire home/apt,472,7,25,2024-08-19,0.23,1,181,3,
6347315,Well connected Light filled home in Dublin 8,7996626,Fiona,,Dublin City,53.3393,-6.3307,Entire home/apt,220,2,35,2024-08-18,0.29,1,330,3,
6348110,Large double room in Castleknock,33067422,Ciara,,Fingal,53.38504,-6.38342,Private room,,4,37,2025-06-02,0.30,2,0,4,
6385487,Beautiful self-contained city centre apartment!,32682471,John,,Dublin City,53.35105880542923,-6.26476988196373,Entire home/apt,117,4,149,2025-06-11,1.22,1,29,11,
6397569,"2 bed house, 4kms from city centre",19111459,Michelle,,Dublin City,53.32344,-6.29847,Entire home/apt,144,7,25,2024-09-01,0.20,2,25,3,
6406867,Charming Georgian Studio,33415852,Dorota,,Dublin City,53.3568,-6.27016,Entire home/apt,,2,313,2020-03-13,2.56,2,0,0,
6441501,"Private twin room, 15mins cycle to city",19111459,Michelle,,Dublin City,53.32305,-6.29941,Private room,,3,1,2015-05-26,0.01,2,0,0,
6448254,"Malahide,  close to Airport, close to the Sea",32275630,Michele,,Fingal,53.4476,-6.17971,Private room,62,2,30,2025-05-29,0.25,2,64,10,
6457068,Skerries luxury Apt  ( Best for long stay rates ),32885583,Jamie,,Fingal,53.57573,-6.10436,Entire home/apt,,28,174,2023-08-31,1.43,1,313,0,
6465408,"Private en-suite room, own entrance",33747491,Maeve/Tom,,Dublin City,53.33052,-6.29095,Entire home/apt,120,3,198,2024-09-09,1.62,1,49,17,
6524937,Home in Dublin 6,16540492,Geraldine,,Dublin City,53.32767,-6.25687,Entire home/apt,,5,0,,,1,0,0,
6538137,Cosy 2 bed by the Sea,32275630,Michele,,Fingal,53.44682,-6.18046,Entire home/apt,,2,15,2015-10-24,0.12,2,0,0,
6550308,Funky Studio & Sauna in Dublin 8 close to centre,34260787,Maud,,Dublin City,53.33343,-6.28154,Entire home/apt,113,3,309,2025-06-11,2.53,1,23,44,
6585603,Modern 2 bed Apartment with private patio,3352302,Liam,,Dublin City,53.361365,-6.301431,Entire home/apt,162,5,9,2024-01-25,0.38,1,126,0,
6602165,Happy home !  5.5 miles south Dublin !,777681,Robbie,,Dn Laoghaire-Rathdown,53.28307,-6.19277,Private room,88,2,222,2025-06-02,1.89,2,21,46,
6633932,Cosy cottage in south Dublin,2662938,Naoise,,Dublin City,53.3164533,-6.2976889,Entire home/apt,227,5,0,,,1,65,0,
6657851,Very comfortable bedroom for 2,34846102,Marie,,Fingal,53.3802,-6.37504,Private room,103,2,133,2025-06-07,1.17,1,343,16,
6674154,Urban 3 bedroom family home Ranelagh,34930809,David,,Dublin City,53.31938,-6.24761,Entire home/apt,349,14,21,2024-08-26,0.17,1,154,4,
6677566,Self Contained Studio/Bedsit No 2,33683963,Eamon,,Dublin City,53.33039,-6.25338,Entire home/apt,97,5,229,2025-06-04,1.89,2,289,17,
6677678,Self Contained Studio/Bedsit No 3,33683963,Eamon,,Dublin City,53.33035,-6.25715,Entire home/apt,97,5,226,2025-06-09,1.89,2,142,14,
6691473,"Spacious Double room  in Castleknock, Dublin",33067422,Ciara,,Fingal,53.38506,-6.38345,Private room,,4,52,2025-04-18,0.47,2,0,4,
6705101,Stonebridge house single room,35098622,Derek,,Fingal,53.38883,-6.42096,Private room,60,1,119,2023-07-30,1.26,2,70,0,
6710681,Lovely flat on Upper Leeson Street,25963264,Senan,,Dublin City,53.33081,-6.2538,Entire home/apt,150,30,81,2024-12-14,0.67,7,288,8,
6719721,"Apartment with ""The Guinness View""",25682541,Christian,,Dublin City,53.34354,-6.28665,Entire home/apt,90,30,358,2025-05-07,2.95,5,119,5,
6765402,Modern house in Docklands - 20% discount per month,18152416,Fat Cat,,Dublin City,53.34005,-6.23484,Entire home/apt,162,15,140,2025-05-27,1.22,2,348,6,
6781323,Single Room ensuite 2km from Dublin city,35500086,Elaine,,Dublin City,53.37577,-6.25987,Private room,69,1,171,2025-05-30,1.42,1,32,35,
6803316,Double room with own entrance,35615400,Paul,,Dn Laoghaire-Rathdown,53.29064,-6.13381,Private room,60,2,161,2025-05-12,1.34,1,56,17,
6806510,Bright City Centre Share,10351013,Joseph,,Dublin City,53.3513969,-6.2758249,Private room,66,2,30,2025-05-18,0.25,1,53,3,
6816938,2 bedroom house in Glasthule Village,35694069,Mary,,Dn Laoghaire-Rathdown,53.28442,-6.12623,Entire home/apt,162,4,45,2024-08-25,0.37,1,65,1,
6834535,Unique apartment | Temple Bar | On The River,3244025,Garrett,,Dublin City,53.34433,-6.26798,Entire home/apt,250,1,461,2025-05-19,3.93,2,144,32,
6841412,Charming 1 bed apartment,35850057,Nikki,,Dn Laoghaire-Rathdown,53.29615,-6.18654,Entire home/apt,70,1,73,2025-05-31,0.60,1,270,9,
6847185,Entire Georgian at 24 Waterloo Road,1689456,Michael,,Dublin City,53.33109,-6.24617,Entire home/apt,,21,0,,,1,358,0,
6895847,Charming flat with amazing view .,29851519,Margaret,,Dublin City,53.34092,-6.27309,Entire home/apt,229,3,492,2025-06-10,4.05,1,131,53,
6991430,"Superb Temple Bar, City Apartment2",12036741,Micheál,,Dublin City,53.34344,-6.27003,Entire home/apt,134,14,453,2025-04-20,3.74,20,121,11,
7015349,Muchloved artisan familyhome Dalkey,14776933,Suzanne,,Dn Laoghaire-Rathdown,53.2794,-6.10987,Entire home/apt,246,7,21,2024-08-29,0.17,1,76,2,
7032060,"1 bed flat in period  house, you won't be sharing",29317081,John,,Dublin City,53.36374,-6.2559,Entire home/apt,101,2,221,2025-05-19,5.99,2,117,45,
7042351,Country House - Near Ancient East & Dublin Airport,36928142,Bonnie,,Fingal,53.514416267608446,-6.2666691730163615,Entire home/apt,,2,11,2024-08-26,0.91,1,0,11,
7071476,Artisan Cottage by the Canal in Portobello,9700662,Bill,,Dublin City,53.33093,-6.27281,Entire home/apt,154,3,78,2025-04-23,0.65,1,4,2,
7089384,Double Room & Bathroom -City Centre,37157440,Trevor,,Dublin City,53.3582,-6.26135,Private room,77,3,14,2024-08-30,0.12,1,255,2,
7132062,Bright Studio in a Handsome Georgian Building,2110301,Karin,,Dublin City,53.356247,-6.25852,Entire home/apt,140,2,514,2025-05-27,4.28,4,95,51,
7155088,Charming mezzanine 1 bed apartment,37471706,Brian,,Dublin City,53.31781,-6.27078,Entire home/apt,,17,74,2020-08-09,0.61,1,0,0,
7158785,Amazing Apt in City Centre,17880625,Malcolm,,Dublin City,53.34128,-6.26778,Entire home/apt,,15,234,2020-02-09,1.94,1,8,0,
7185702,Double room in a very quiet location.,37645671,Evan,,Dn Laoghaire-Rathdown,53.24334,-6.18437,Private room,68,1,35,2023-08-11,0.48,1,201,0,
7192680,BTown 2 Bed 2 Bath,37667901,Deirdre,,Dn Laoghaire-Rathdown,53.25637,-6.14935,Entire home/apt,139,3,68,2025-05-31,2.86,1,169,33,
7214457,Cozy double room near Dublin Airport/City,37770456,Nuria & Enrique,,Fingal,53.49532,-6.14576,Private room,50,1,28,2016-10-15,0.23,1,337,0,
7326322,Stylish butter brick terraced home,35025079,Karol,,Dublin City,53.35087,-6.28846,Entire home/apt,135,1,34,2025-06-08,0.28,1,213,12,
7328652,"""Seahorse "" seaside beach cottage",20109859,Katy,,Fingal,53.52612,-6.08637,Entire home/apt,99,2,551,2025-06-10,4.58,2,285,42,
7392224,Victorian Fully Renovated 5 Bedroom House,25453853,Ali,,Dublin City,53.32113,-6.26046,Entire home/apt,558,3,41,2025-04-19,0.34,1,35,8,
7419724,Cosy D7 Home: Free Parking on Street. Pet Friendly,18582010,Eimear,,Dublin City,53.36994,-6.29407,Private room,110,1,41,2024-05-24,1.10,1,163,0,
7450614,"Double Room, 10 mins from airport",39020603,Adrienne,,Fingal,53.45344,-6.2323,Private room,82,1,262,2025-06-03,2.18,2,58,19,
7524194,One Bedroom Suite,39428476,"PREMIER SUITES PLUS, Dublin Lesson",,Dublin City,53.33402,-6.25691,Private room,159,2,2,2019-11-10,0.03,2,104,0,
7525262,Studio Suite,39428476,"PREMIER SUITES PLUS, Dublin Lesson",,Dublin City,53.33412,-6.25693,Private room,144,2,1,2019-06-10,0.01,2,104,0,
7531892,Private Single room,39466580,Sharon,,South Dublin,53.28227,-6.45341,Private room,90,1,75,2024-09-08,0.62,3,365,4,
7542897,Luxury Apartment in Georgian House,39522840,Simon,,Dublin City,53.33056,-6.24306,Entire home/apt,150,30,105,2025-05-26,0.89,1,146,6,
7552924,Room in warm friendly Irish home,35842825,Geraldine,,Fingal,53.40944,-6.22966,Private room,55,1,188,2025-06-08,1.56,1,11,23,
7586899,Dublin-Killiney-Period Villa-Room 1of2 + Breakfast,390963,Anthony,,Dn Laoghaire-Rathdown,53.24726,-6.11964,Private room,84,2,186,2025-06-10,1.55,2,253,13,
7590197,Drimnagh - 3 bedrooms,7069462,Micheal,,Dublin City,53.33197,-6.32468,Entire home/apt,208,2,126,2025-05-25,1.05,17,332,9,
7595241,Corporate Apartment. 15m to the city.  Long Term,3523621,Anthony,,South Dublin,53.34873,-6.45125,Private room,150,7,7,2023-09-23,0.07,1,365,0,
7625212,"Double bed , beside dublin airport",39999760,Susan,,Fingal,53.45491,-6.23331,Private room,67,1,394,2025-05-24,3.29,1,51,57,
7630788,"❤️ Heart of the City- 5 Star Reviews, Temple Bar",262875,Paul,,Dublin City,53.34679,-6.26313,Entire home/apt,234,2,343,2025-06-10,2.94,1,197,60,
7642454,City Center Dublin 2,40101411,Dag,,Dublin City,53.34132,-6.26614,Private room,89,2,23,2025-06-07,0.19,2,53,17,
7692164,Cosy apartment close to city,38331595,Ali,,Dublin City,53.33963,-6.28038,Entire home/apt,120,4,61,2025-04-20,0.51,1,0,3,
7781066,"Stunning Temple Bar,City Apartment2",12036741,Micheál,,Dublin City,53.34499,-6.26823,Entire home/apt,141,14,467,2025-05-03,3.90,20,114,15,
7814088,Top Floor Double Bed in Dublin 4,41137785,"Jack, Mick And Marty",,Dublin City,53.33606,-6.22265,Private room,140,2,133,2024-07-07,1.11,2,25,2,
7892233,Comfy house easy access to centre,13771877,Kevin,,Dublin City,53.31633,-6.26212,Private room,34,2,43,2025-04-12,0.36,1,164,8,
7914345,Drimnagh - 2 Bedrooms,7069462,Micheal,,Dublin City,53.33197,-6.32468,Entire home/apt,190,3,83,2025-05-26,0.70,17,349,11,
8003265,Martello Tower Sutton,42252601,Mary,,Fingal,53.37636,-6.10116,Entire home/apt,310,2,90,2025-04-26,0.77,1,290,15,
8080563,Clonsilla Dublin 15 - 5 Bedrooms,7069462,Micheal,,Fingal,53.38315,-6.41383,Entire home/apt,326,2,294,2025-05-27,2.51,17,266,39,
8081530,Bright 3-Bed Detached Home,8078445,Kate,,Dn Laoghaire-Rathdown,53.30211514977,-6.264762583090931,Entire home/apt,,3,4,2024-05-19,0.29,1,0,0,
8095360,Modern City Centre Home With Great Outdoor Space!,37170238,Patrick,,Dublin City,53.35515,-6.23646,Entire home/apt,,2,42,2024-04-28,1.18,1,0,0,
8097974,Dublin City Center Apartment,42762271,Sarah,,Dublin City,53.34804,-6.24427,Private room,171,6,27,2023-10-05,0.25,1,257,0,
8196103,Most Central Riverside Hideaway,22799276,Colman,,Dublin City,53.3463,-6.26701,Entire home/apt,,5,233,2025-05-20,1.98,1,3,17,
8224514,Spacious Single Bedroom,39466580,Sharon,,South Dublin,53.2829,-6.45473,Private room,90,1,57,2024-09-15,0.48,3,351,3,
8286998,central location,1838069,Wojciech & Robert,,Dublin City,53.33806,-6.29303,Private room,77,2,652,2025-06-05,5.50,1,180,74,
8352687,Smithfield Stoneybatter Dublin 7,7069462,Micheal,,Dublin City,53.35008,-6.28147,Entire home/apt,224,5,157,2025-04-20,1.34,17,353,9,
8377038,Single Room in beautiful large home,38635813,Margaret,,Dublin City,53.37762,-6.17104,Private room,68,2,161,2025-06-10,1.36,2,75,18,
8380582,Lovely home near Dun Laoghaire and sandycove,44165424,Miriam,,Dn Laoghaire-Rathdown,53.28582,-6.12059,Private room,45,3,100,2025-06-03,1.03,2,59,4,
8381293,SOUTH CITY - Comfy & Creative Home in Foodie Area,44087607,Natalie,,Dublin City,53.3317,-6.26554,Private room,127,2,297,2025-05-22,3.57,1,204,48,
8381482,"Grand Canal Apartment, Dublin 2",8175527,Gearoid,,Dublin City,53.3396,-6.2416,Entire home/apt,132,3,386,2025-06-05,4.05,1,6,43,
8425181,"Rathmines, Dublin 6, two-bedroom apartment",25237503,Paul,,Dublin City,53.31953,-6.26626,Entire home/apt,161,2,110,2017-12-11,0.95,1,15,0,
8446604,2 bed 2 baths Apt City Centre,44471479,Marie,,Dublin City,53.33118,-6.26322,Entire home/apt,214,6,130,2025-06-04,1.10,4,43,8,
8527908,Bright apartment with Aviva view,12656489,Elif,,Dublin City,53.3402296,-6.2257879,Private room,192,1,0,,,1,40,0,
8543762,2 Bedroom: Early Check In/Late Check Out Possible,43072533,Dave,,Dublin City,53.33706,-6.28318,Entire home/apt,175,2,72,2025-06-04,0.61,1,291,5,
8550046,Large  House Georgian Quarter,44856361,,,Dublin City,53.33906,-6.24152,Entire home/apt,250,22,149,2025-05-31,1.26,2,85,3,
8559817,❤ GIRLS ONLY comfy single room North of Dublin ❤,45053876,Arturo,,Fingal,53.39647,-6.37737,Private room,57,1,325,2025-06-02,2.75,3,7,23,
8643994,Easy going house close to the city,38734956,Sharron,,Dublin City,53.38593,-6.19559,Private room,44,3,107,2025-06-05,1.24,2,52,25,
8731351,In the heart of City Centre Modern style apartment,11976922,Juliana,,Dublin City,53.35387,-6.25993,Entire home/apt,145,15,64,2024-10-31,0.60,3,294,12,
8748836,Your City Centre Base - Retro Home,5580678,Lex,,Dublin City,53.33428,-6.26587,Private room,,5,3,2016-08-05,0.03,5,0,0,
8754292,Habitación doble con vistas a la ciudad,45821297,Julio Cesar,,Dublin City,53.34574266226021,-6.236434355378151,Private room,155,3,0,,,1,266,0,
8784741,67B Smithfield Beautiful Apartment free parking,37661430,Brohoon & Associates,,Dublin City,53.34779,-6.27873,Entire home/apt,328,3,174,2025-05-26,1.49,5,115,2,
8806790,Cosy 2 Bed House in Dun Laoghaire South Dublin,45885233,Christine,,Dn Laoghaire-Rathdown,53.28486,-6.14971,Entire home/apt,,4,93,2025-06-04,0.81,1,3,11,
8864614,1 Bedroom with King bed in refurbished townhouse,2615565,Ronan,,Dublin City,53.35932,-6.24341,Private room,56,16,75,2025-03-21,2.02,4,89,4,
9003802,"Luxury oasis, only minutes walk to city centre.",36790457,Daniel,,Dublin City,53.32523,-6.2437,Entire home/apt,233,14,239,2025-05-27,2.06,8,348,11,
9038493,Waterfront Interior Designed  Luxurious Apartment,27891126,Bernard,,Dublin City,53.34404,-6.23626,Entire home/apt,324,3,90,2024-09-06,0.77,1,339,1,
9044749,Clonsilla D15 - Studio,7069462,Micheal,,Fingal,53.38315,-6.41383,Entire home/apt,124,3,18,2023-08-28,0.16,17,87,0,
9057244,Cosy Apartment 20 minute drive to the airport,19626195,Andrea,,Fingal,53.36831,-6.37299,Entire home/apt,,7,71,2024-08-30,0.62,1,0,3,
9111307,"Large Luxury Architect Designed House,Sleeps 13/15",200189,Simon,,Dublin City,53.37833,-6.26803,Entire home/apt,1061,2,138,2025-06-07,1.18,4,141,27,
9122936,Double room very spacious private shower wi-fi.,38635813,Margaret,,Dublin City,53.37957587319908,-6.170369608239015,Private room,87,2,196,2025-06-02,1.74,2,152,20,
9160181,Superb S/C Garden Flat in Dalkey/Killiney Villa,14050810,Ronan And Edel,,Dn Laoghaire-Rathdown,53.27096,-6.12009,Entire home/apt,131,2,449,2025-06-11,3.89,1,255,49,
9169047,quirky cottage in Stoneybatter,4006632,Kasia,,Dublin City,53.35388,-6.29274,Entire home/apt,203,2,223,2025-06-03,1.91,2,51,20,
9192255,Comfy City Center Room,24059527,Dean,,Dublin City,53.34439,-6.27806,Private room,,2,235,2019-11-03,2.02,1,0,0,
9254452,Bright comfy room in a period home. 10 mins 2 city,9465902,Emily,,Dublin City,53.36693,-6.21806,Private room,86,3,52,2025-06-08,0.45,3,62,11,
9293644,Trinity College Riverside - Dublin 2,48252225,Conor,,Dublin City,53.3463,-6.24836,Entire home/apt,91,70,49,2025-05-11,0.42,1,171,2,
9298254,Chic and cosy apt by Guinness Store,25682541,Christian,,Dublin City,53.34354,-6.28665,Entire home/apt,92,30,282,2025-03-16,2.42,5,225,4,
9326428,Waterloo 10 Stiles Court Dublin 3 single room,4592908,Louise,,Dublin City,53.36715,-6.20767,Private room,55,1,300,2025-06-10,2.57,3,266,11,
9366403,A beautiful airy room with a garden view,48599639,Helen,,Dn Laoghaire-Rathdown,53.28524,-6.13649,Private room,,2,204,2024-10-07,1.93,1,0,5,
9449373,Charming Victorian Townhouse,13176208,Tara,,Dublin City,53.3674,-6.24907,Entire home/apt,,2,106,2024-08-26,1.03,1,0,2,
9470721,Room in apartment close to Phoenix Park,49068951,Jason,,Dublin City,53.34475,-6.30717,Private room,78,3,422,2025-05-19,3.65,1,173,23,
9511541,double bedroom in city centre,49285632,Teresa,,Dublin City,53.35638,-6.26493,Private room,71,5,265,2025-05-23,2.29,5,77,26,
9573310,4 bedroom seaside cottage in Dublin,49558188,Dervilla,,Dn Laoghaire-Rathdown,53.30925,-6.19846,Entire home/apt,,5,10,2022-08-20,0.09,1,0,0,
9612987,Private Room by the city centre,49735769,Paula,,Dublin City,53.35129,-6.24466,Private room,100,3,45,2023-09-26,0.40,1,82,0,
9687503,Amazing en-suite double Bedroom,11241174,Kyle,,Dublin City,53.33588,-6.27474,Private room,,2,234,2024-10-08,2.02,2,0,16,
9691645,Modern Apartment With Great View,11241174,Kyle,,Dublin City,53.33577,-6.27505,Entire home/apt,,2,24,2023-01-02,0.22,2,0,0,
9730671,Private secure detached flat.,47884767,Marie,,Dublin City,53.32183,-6.20942,Entire home/apt,89,1,812,2025-06-11,7.01,1,223,99,
9791712,Private 1 Bed Apartment Near City Next to TrainStn,6518465,Peter,,Dublin City,53.32863,-6.22111,Entire home/apt,131,1,105,2024-12-09,0.91,2,72,27,
9876106,*GREAT LOCATION*SUPER 2BED APARTMENT*FAST WIFI &TV,31284582,Paul,,Dublin City,53.33149,-6.26411,Entire home/apt,359,14,325,2025-05-26,2.81,81,56,20,
